,Company,Date,Open,High,Low,Adj Close,Volume,H-L,O-AdjC,7 Day MA,14 Day MA,21 Day MA,7 Days Standard Deviation,Increase
829,WMK,2013-04-22,40.650002,40.799999,40.189999,32.255161,16000,0.6099999999999994,8.394841,20342.85714285714,20014.285714285714,20571.428571428572,13323.433399504063,True
541,KR,2012-02-27,11.725,11.985,11.665,9.987331,14994000,0.3200000000000003,1.7376690000000004,17190742.85714286,12904128.57142857,13314457.142857144,5866746.825689233,False
1411,WMK,2015-08-12,42.27,42.959999,42.18,36.275982,28500,0.7799990000000037,5.994018000000004,33542.857142857145,35728.57142857143,44842.857142857145,5251.627541699306,False
2026,IMKTA,2018-01-22,34.75,35.900002,34.049999,33.082481,155100,1.850003000000001,1.6675189999999986,94271.42857142857,103585.71428571429,111961.90476190476,30143.16858336061,False
306,COST,2011-03-22,71.059998,71.889999,70.919998,54.041935,1929300,0.9700009999999963,17.01806299999999,1871071.4285714286,2386150.0,2208933.3333333335,398151.9907712406,False
1240,BIG,2014-12-05,44.490002,44.529999,39.939999,32.667366,9258000,4.589999999999996,11.822635999999996,2991385.714285714,2120550.0,1759323.8095238095,2666620.108692206,True
700,VLGEA,2012-10-11,33.310001,33.970001,33.240002,23.086897,15100,0.7299990000000065,10.223104,27428.571428571428,25585.714285714286,22014.285714285714,18925.32047554389,True
2095,WMK,2018-05-01,45.860001,46.09,45.150002,41.403202,60000,0.9399980000000028,4.456798999999997,84000.0,99300.0,106423.80952380953,34494.9685772122,True
825,IMKTA,2013-04-16,19.959999,20.530001,19.959999,17.483816,47000,0.5700019999999988,2.476182999999999,25914.285714285714,24600.0,22547.619047619046,11164.41138764839,False
1429,KR,2015-09-08,34.66,35.07,34.470001,31.008402,8393400,0.5999989999999968,3.6515979999999963,10093457.142857144,8143435.714285715,7543604.761904762,4071234.2143584993,False
1771,TGT,2017-01-17,70.760002,72.080002,70.629997,61.444702,5426700,1.4500049999999902,9.3153,9920600.0,7718285.714285715,6925580.952380952,4709590.359498979,False
1766,TGT,2017-01-09,71.550003,71.870003,71.360001,61.869133,3814300,0.5100020000000001,9.680870000000006,6565914.285714285,7341485.714285715,6656514.285714285,5146698.68596187,False
495,COST,2011-12-19,82.800003,83.379997,81.849998,62.537277,2236700,1.5299990000000037,20.262726,1805571.4285714286,2234407.1428571427,2365038.095238095,737933.7963226119,True
1842,COST,2017-04-28,178.070007,178.070007,176.929993,158.660522,2364500,1.1400140000000079,19.409485000000018,3158871.4285714286,2577550.0,2454680.9523809524,530365.0325531482,True
1413,WMT,2015-08-14,72.300003,72.599998,72.040001,63.029362,5912500,0.5599969999999956,9.270641000000005,14144500.0,13360021.42857143,12452923.80952381,6014259.446634188,False
1742,TGT,2016-12-02,77.239998,78.400002,76.830002,67.507759,7523700,1.5700000000000074,9.732239000000007,6117100.0,5329364.285714285,4809714.285714285,1416896.3254744,False
1562,WMT,2016-03-18,67.480003,68.029999,66.75,59.224396,23153100,1.2799990000000037,8.255606999999998,9227600.0,7768800.0,7539352.380952381,5803592.420463135,True
2444,IMKTA,2019-09-19,40.110001,40.490002,39.290001,38.138947,84600,1.2000010000000003,1.9710539999999952,82300.0,76035.71428571429,71361.90476190476,40959.52706200179,False
1471,COST,2015-11-05,154.149994,156.809998,154.020004,137.356476,2550300,2.789994000000007,16.793518000000006,2039214.2857142857,2120650.0,2142438.095238095,353685.2249774465,True
1288,WMT,2015-02-17,85.43,85.970001,84.970001,73.439949,5087200,1.0,11.990051000000008,8906228.57142857,7469592.857142857,6810804.761904762,4854382.76162135,True
1680,TGT,2016-09-06,70.879997,70.959999,69.57,60.206558,8235200,1.389999000000003,10.673439000000002,7552357.142857143,6310021.428571428,5707509.523809524,1477316.9259139479,True
1742,BIG,2016-12-02,52.700001,53.700001,49.669998,43.429394,2881300,4.030003000000001,9.270606999999998,1491928.5714285714,1227107.142857143,1066280.9523809524,658150.8071087956,True
2016,KR,2018-01-05,27.290001,27.57,26.889999,25.022362,9629900,0.6800010000000007,2.267638999999999,9338014.285714285,10192885.714285715,10373447.61904762,1477712.0156595095,True
2226,SPTN,2018-11-05,18.57,18.75,18.040001,16.034967,168100,0.7099989999999998,2.5350329999999985,283428.5714285714,250528.57142857142,225300.0,195999.93231985503,True
846,KR,2013-05-15,17.415001,17.645,17.325001,15.114859,7000600,0.31999899999999926,2.300142000000001,7991171.428571428,7328885.714285715,7711447.619047619,2297924.4608461573,False
568,VLGEA,2012-04-04,32.029999,32.299999,31.309999,21.231329,8800,0.9899999999999984,10.798669999999998,13871.42857142857,16942.85714285714,14695.238095238095,6077.29128705833,False
1375,BIG,2015-06-22,46.779999,46.91,46.220001,38.249775,533000,0.6899989999999931,8.530223999999997,1396871.4285714286,1271764.2857142857,1163057.142857143,1193083.5651660732,True
1107,KR,2014-05-29,23.440001,23.514999,23.25,20.360756,8303800,0.26499899999999954,3.0792450000000002,5435428.571428572,5409300.0,6547114.285714285,1506569.952587936,True
417,VLGEA,2011-08-29,24.99,25.469999,24.99,16.860968,12200,0.47999900000000295,8.129031999999999,13014.285714285714,14221.42857142857,14785.714285714286,5539.837174355159,False
2456,WMT,2019-10-07,118.099998,118.300003,116.879997,112.993401,4695000,1.4200060000000008,5.106596999999994,4754700.0,4161628.5714285714,4062328.5714285714,655900.0773201444,True
1146,WMK,2014-07-24,44.450001,44.75,43.880001,36.377674,23000,0.869999,8.072327000000001,22642.85714285714,19085.714285714286,20895.238095238095,7847.266520052362,False
1142,BIG,2014-07-18,43.540001,44.18,43.279999,35.883728,560700,0.9000010000000032,7.656272999999999,598114.2857142857,634200.0,648566.6666666666,119726.08533734026,False
1620,WMT,2016-06-10,71.0,71.410004,70.68,63.391674,7511400,0.7300039999999939,7.608325999999998,9201342.857142856,9179400.0,9173133.333333334,3681682.900079078,False
1642,COST,2016-07-13,167.0,167.190002,166.020004,147.807632,1479800,1.1699979999999925,19.192367999999988,1685042.857142857,1579250.0,1566861.9047619049,311901.8566204204,True
2216,BIG,2018-10-22,39.700001,41.279999,39.700001,36.422028,1188000,1.5799979999999962,3.277973000000003,961471.4285714285,962328.5714285715,938890.4761904762,193409.7184312967,True
185,VLGEA,2010-09-28,27.549999,27.75,27.030001,17.389107,6700,0.7199990000000014,10.160892,9871.42857142857,11585.714285714286,10523.809523809523,3792.3661237183483,True
1268,BIG,2015-01-16,44.700001,45.619999,44.419998,37.356113,1006700,1.2000010000000003,7.343888,971042.8571428572,906521.4285714285,834909.5238095238,69762.53307046815,False
1681,WMK,2016-09-07,54.310001,54.310001,52.240002,46.206017,69100,2.069999000000003,8.103983999999997,56271.42857142857,57942.857142857145,53642.857142857145,29368.385056320793,False
1928,WMK,2017-08-30,43.830002,44.650002,43.810001,39.054485,43800,0.8400010000000009,4.775517000000001,65100.0,74378.57142857143,70919.04761904762,24198.878368340014,True
1662,VLGEA,2016-08-10,31.09,31.18,30.83,24.984617,13800,0.3500000000000014,6.105383,20371.428571428572,18578.571428571428,18338.095238095237,4564.369549867221,True
2194,IMKTA,2018-09-20,34.75,34.849998,34.099998,32.524506,45300,0.75,2.2254939999999976,81614.28571428571,64050.0,66333.33333333333,41731.46906357457,False
817,COST,2013-04-04,106.260002,106.889999,105.459999,88.06353,1575700,1.4300000000000068,18.196472,1684828.5714285714,1867192.857142857,1823895.238095238,362245.5825000718,False
